,state,year,county_name,county,cousub,vtd08,vtdid,ward,ward2,ward3,ward4,ward5,ward6,ed,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ad,nopad_vtdid,g2006_USS_tv,g2006_USS_dv,g2006_USS_rv,g2006_USH_tv,g2006_USH_dv,g2006_USH_rv,g2006_GOV_tv,g2006_GOV_dv,g2006_GOV_rv,g2006_STS_tv,g2006_STS_dv,g2006_STS_rv,g2006_STH_tv,g2006_STH_dv,g2006_STH_rv,g2006_REG_tv,g2006_REG_dv,g2006_REG_rv
8032,NY,2006,New York,61,44919,861,360610861,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061861,159,126,14,159,98,12,159,114,14,159,72,12,159,116,14,647,486,45
8033,NY,2006,New York,61,44919,862,360610862,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061862,321,278,8,321,246,8,321,264,7,321,224,7,321,274,6,1084,880,44
8034,NY,2006,New York,61,44919,863,360610863,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061863,136,115,5,136,83,5,136,95,6,136,71,4,136,93,9,425,335,25
8035,NY,2006,New York,61,44919,864,360610864,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061864,339,277,11,339,207,10,339,237,11,339,181,10,339,242,11,913,715,46
8036,NY,2006,New York,61,44919,865,360610865,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061865,283,254,9,283,214,7,283,234,7,283,198,5,283,236,6,849,667,54
8037,NY,2006,New York,61,44919,866,360610866,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061866,259,227,9,259,179,9,259,197,12,259,166,8,259,210,10,838,650,58
8038,NY,2006,New York,61,44919,867,360610867,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061867,265,216,12,265,176,10,265,189,9,265,140,12,265,201,11,848,643,54
8039,NY,2006,New York,61,44919,868,360610868,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061868,241,196,8,241,147,7,241,167,8,241,134,8,241,180,10,797,628,42
8040,NY,2006,New York,61,44919,869,360610869,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061869,266,226,9,266,169,9,266,184,11,266,152,8,266,217,11,797,600,50
8041,NY,2006,New York,61,44919,870,360610870,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061870,177,143,8,177,108,7,177,120,7,177,94,8,177,135,8,587,455,29
8042,NY,2006,New York,61,44919,871,360610871,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061871,243,200,14,243,170,12,243,180,14,243,150,11,243,190,12,848,636,55
8043,NY,2006,New York,61,44919,872,360610872,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061872,291,248,14,291,187,17,291,213,14,291,169,15,291,220,16,811,613,56
8044,NY,2006,New York,61,44919,873,360610873,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061873,307,252,14,307,188,16,307,210,15,307,173,12,307,231,14,1075,864,56
8045,NY,2006,New York,61,44919,874,360610874,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061874,243,206,12,243,154,11,243,176,14,243,133,12,243,188,15,836,675,46
8046,NY,2006,New York,61,44919,875,360610875,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061875,309,253,17,309,202,16,309,225,16,309,177,17,309,217,19,976,744,67
8047,NY,2006,New York,61,44919,876,360610876,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061876,293,252,8,293,219,7,293,227,9,293,185,8,293,220,6,829,638,60
8048,NY,2006,New York,61,44919,877,360610877,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061877,255,221,6,255,173,3,255,193,4,255,146,4,255,204,6,819,637,50
8049,NY,2006,New York,61,44919,878,360610878,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061878,131,116,3,131,96,4,131,109,3,131,85,3,131,108,3,486,399,22
8050,NY,2006,New York,61,44919,879,360610879,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061879,282,238,12,282,180,13,282,206,12,282,159,13,282,200,14,886,678,67
8051,NY,2006,New York,61,44919,880,360610880,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061880,293,240,21,293,195,23,293,222,20,293,178,20,293,213,22,953,702,65
8052,NY,2006,New York,61,44919,881,360610881,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061881,124,109,6,124,89,8,124,98,7,124,81,8,124,91,9,401,300,20
8053,NY,2006,New York,61,44919,882,360610882,NA,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061882,264,222,12,264,183,8,264,196,8,264,153,9,264,205,8,926,729,46
8054,NY,2006,New York,61,44919,883,360610883,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061883,259,208,11,259,147,10,259,166,7,259,128,10,259,193,8,895,664,59
8055,NY,2006,New York,61,44919,884,360610884,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061884,276,234,14,276,182,15,276,212,13,276,174,13,276,210,16,864,673,60
8056,NY,2006,New York,61,44919,885,360610885,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061885,252,220,11,252,202,12,252,204,13,252,186,12,252,214,11,912,706,63
8057,NY,2006,New York,61,44919,886,360610886,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061886,331,297,17,331,258,13,331,285,12,331,239,14,331,284,16,887,719,61
8058,NY,2006,New York,61,44919,887,360610887,NA,NA,NA,NA,NA,NA,27,36,38,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061887,1127,865,88,1124,725,85,1124,820,72,1124,635,64,1124,725,84,2782,2097,215
8059,NY,2006,New York,61,44919,888,360610888,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061888,323,282,8,323,236,8,323,249,7,323,193,10,323,240,10,847,689,43
8060,NY,2006,New York,61,44919,889,360610889,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061889,143,124,5,143,118,6,143,118,4,143,107,3,143,123,5,377,298,24
8061,NY,2006,New York,61,44919,890,360610890,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061890,218,197,2,218,150,4,218,174,2,218,120,3,218,178,4,669,522,40
8062,NY,2006,New York,61,44919,891,360610891,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061891,252,221,11,252,186,12,252,192,7,252,158,7,252,202,13,804,612,54
8063,NY,2006,New York,61,44919,892,360610892,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061892,274,237,11,274,178,11,274,208,13,274,155,11,274,222,12,1055,820,58
8064,NY,2006,New York,61,44919,893,360610893,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061893,144,126,4,144,99,3,144,107,5,144,90,3,144,120,3,478,383,28
8065,NY,2006,New York,61,44919,894,360610894,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061894,118,96,10,118,82,7,118,82,10,118,67,7,118,94,7,794,653,37
8066,NY,2006,New York,61,44919,895,360610895,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061895,233,194,10,233,147,7,233,169,8,233,130,8,233,187,6,780,629,35
8067,NY,2006,New York,61,44919,899,360610899,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061899,209,175,13,209,148,16,209,155,15,209,120,16,209,159,14,720,512,69
8068,NY,2006,New York,61,44919,900,360610900,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061900,313,250,21,313,222,22,313,240,20,313,199,21,313,221,21,691,530,56
8069,NY,2006,New York,61,44919,901,360610901,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061901,227,183,20,227,153,18,227,168,15,227,137,15,227,164,18,684,495,57
8070,NY,2006,New York,61,44919,902,360610902,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061902,323,268,8,323,227,5,323,241,9,323,210,5,323,268,2,918,710,67
8071,NY,2006,New York,61,44919,903,360610903,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061903,289,220,21,289,192,25,289,203,22,289,182,18,289,219,22,732,509,71
8072,NY,2006,New York,61,44919,904,360610904,NA,NA,NA,NA,NA,NA,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061904,242,204,10,242,154,10,242,183,11,242,142,7,242,186,9,739,573,56
8073,NY,2006,New York,61,44919,905,360610905,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061905,292,262,10,292,213,9,292,225,10,292,194,8,292,254,7,858,649,64
8074,NY,2006,New York,61,44919,906,360610906,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061906,266,208,14,266,184,19,266,197,14,266,178,16,266,204,15,756,551,68
8075,NY,2006,New York,61,44919,907,360610907,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061907,267,231,13,267,171,11,267,197,13,267,152,15,267,213,11,897,703,56
8076,NY,2006,New York,61,44919,908,360610908,NA,NA,NA,NA,NA,NA,48,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061908,657,597,15,657,474,15,657,519,12,657,354,13,657,499,13,848,690,40
8077,NY,2006,New York,61,44919,910,360610910,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061910,275,237,16,275,182,18,275,207,14,275,179,15,275,217,17,890,697,65
8078,NY,2006,New York,61,44919,911,360610911,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061911,266,229,10,266,184,10,266,200,13,266,152,9,266,197,9,707,557,57
8079,NY,2006,New York,61,44919,912,360610912,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061912,257,223,4,257,183,6,257,202,5,257,162,3,257,215,5,900,709,43
8080,NY,2006,New York,61,44919,913,360610913,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061913,239,212,4,239,179,3,239,193,9,239,168,8,239,208,8,692,532,42
8081,NY,2006,New York,61,44919,914,360610914,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061914,181,150,5,181,121,5,181,135,4,181,104,5,181,132,4,582,443,55
8082,NY,2006,New York,61,44919,915,360610915,NA,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061915,251,214,12,251,155,14,251,189,13,251,141,12,251,211,10,715,529,73
8083,NY,2006,New York,61,44919,916,360610916,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061916,310,253,20,310,218,18,310,242,15,310,203,19,310,228,20,823,606,68
8084,NY,2006,New York,61,44919,917,360610917,NA,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061917,241,103,13,241,150,14,241,177,10,241,139,12,241,179,12,699,523,53
8085,NY,2006,New York,61,44919,918,360610918,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061918,217,78,11,217,126,12,217,150,9,217,116,11,217,144,10,658,511,45
8086,NY,2006,New York,61,44919,919,360610919,NA,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061919,286,254,15,286,206,15,286,234,14,286,186,13,286,239,15,876,694,52
8087,NY,2006,New York,61,44919,920,360610920,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061920,142,120,2,142,93,2,142,112,3,142,77,2,142,117,3,503,393,28
8088,NY,2006,New York,61,44919,921,360610921,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061921,241,216,6,241,171,6,241,195,8,241,149,4,241,208,5,837,608,56
8089,NY,2006,New York,61,44919,922,360610922,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061922,239,189,14,239,155,14,239,167,9,239,142,9,239,179,14,740,540,44
8090,NY,2006,New York,61,44919,923,360610923,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061923,571,403,38,571,411,37,571,411,25,571,387,26,571,431,32,978,730,63
8091,NY,2006,New York,61,44919,924,360610924,NA,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061924,339,237,28,339,217,30,339,229,27,339,200,28,339,239,30,682,489,58
8092,NY,2006,New York,61,44919,925,360610925,NA,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061925,421,278,40,421,278,46,421,285,31,421,271,39,421,295,40,817,585,73
8093,NY,2006,New York,61,44919,926,360610926,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061926,169,140,6,169,110,7,169,125,9,169,101,6,169,128,9,504,387,30
8094,NY,2006,New York,61,44919,927,360610927,NA,NA,NA,NA,NA,NA,71,72,70,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061927,1259,984,57,1259,896,59,1259,975,51,1259,750,50,1259,936,59,3505,2846,159
8095,NY,2006,New York,61,44919,928,360610928,NA,NA,NA,NA,NA,NA,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061928,129,109,5,129,97,4,129,101,4,129,74,3,129,103,6,330,251,27
8096,NY,2006,New York,61,44919,932,360610932,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,36061932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8097,NY,2006,New York,61,44919,933,360610933,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061933,373,267,81,368,264,75,368,270,63,368,251,66,368,238,66,980,482,220
8098,NY,2006,New York,61,44919,934,360610934,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061934,125,85,28,125,86,23,125,89,19,125,76,30,125,81,24,418,221,82
8099,NY,2006,New York,61,44919,935,360610935,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061935,172,114,42,172,113,36,172,116,30,172,107,38,172,109,38,563,255,158
8100,NY,2006,New York,61,44919,936,360610936,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061936,196,136,39,196,130,37,196,139,30,196,131,35,196,121,31,682,371,117
8101,NY,2006,New York,61,44919,937,360610937,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061937,438,311,80,438,306,82,438,324,65,438,305,81,438,283,81,914,482,185
8102,NY,2006,New York,61,44919,938,360610938,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061938,302,202,60,302,202,63,302,211,49,302,198,62,302,187,64,830,391,217
8103,NY,2006,New York,61,44919,939,360610939,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061939,305,225,51,305,226,44,305,215,47,305,210,49,305,203,49,755,392,157
8104,NY,2006,New York,61,44919,940,360610940,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061940,345,229,79,345,237,69,345,253,53,345,243,69,345,230,61,763,371,203
8105,NY,2006,New York,61,44919,941,360610941,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061941,262,166,59,262,175,50,262,177,40,262,155,56,262,161,49,598,280,146
8106,NY,2006,New York,61,44919,942,360610942,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061942,263,190,47,263,181,46,263,188,38,263,175,47,263,178,42,666,323,133
8107,NY,2006,New York,61,44919,943,360610943,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061943,447,312,72,447,328,69,447,324,64,447,311,77,447,300,74,885,442,202
8108,NY,2006,New York,61,44919,944,360610944,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061944,240,168,56,240,170,50,240,168,51,240,165,55,240,156,58,374,195,95
8109,NY,2006,New York,61,44919,945,360610945,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061945,397,283,79,397,294,61,397,290,59,397,283,69,397,271,69,857,438,196
8110,NY,2006,New York,61,44919,946,360610946,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061946,354,241,77,354,251,70,354,247,65,354,240,73,354,232,75,688,331,188
8111,NY,2006,New York,61,44919,947,360610947,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,36061947,396,282,72,396,295,67,396,280,54,396,278,63,396,273,61,842,441,195
