COUNTY NUMBER,COUNTY NAME,STATE PRC CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,"McCain, John (R)","Obama, Barack (D)","Chabot, Steve (R)","Driehaus, Steve (D)","Schmidt, Jean (R)","Wulsin, Victoria (D)","Mitakides, Jane (D)","Turner, Mike (R)","Carroll, Mike (D)","Jordan, Jim (R)","Latta, Bob (R)","Mays, George (D)","Stobbs, Richard (R)","Wilson, Charlie (D)","Austria, Steve (R)","Neuhardt, Sharen (D)","Boehner, John (R)","VonStein, Nicholas (D)","Kaptur, Marcy (D)","Leavitt, Bradley (R)","Kucinich, Dennis (D)","Trakas, Jim (R)","Fudge, Marcia (D)","Pekarek, Thomas (R)","Robinson, David (D)","Tiberi, Pat (R)","Potter, David (R)","Sutton, Betty (D)","LaTourette, Steven (R)","O'Neill, Bill (D)","Kilroy, Mary Jo (D)","Stivers, Steve (R)","Boccieri, John (D)","Schuring, Kirk (R)","Grassell, Duane (R)","Ryan, Tim (D)","Dailey, Fred (R)","Space, Zack (D)"
31,HAMILTON,31-ANV,CINCINNATI 24-F,663,460,65,384,73,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ANW,CINCINNATI 24-G,470,283,82,195,92,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ANX,CINCINNATI 24-H,852,516,166,334,188,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ANY,CINCINNATI 24-I,255,139,43,92,48,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ANZ,CINCINNATI 24-J,883,420,15,404,22,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOA,CINCINNATI 24-K,386,235,39,192,50,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOB,CINCINNATI 24-L,561,387,170,201,189,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOC,CINCINNATI 24-M,645,454,208,228,215,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOD,CINCINNATI 24-N,576,306,3,300,16,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOE,CINCINNATI 24-O,624,354,0,352,11,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOF,CINCINNATI 24-P,346,237,30,204,36,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOG,CINCINNATI 24-Q,580,405,97,298,116,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOH,CINCINNATI 24-R,508,334,151,178,161,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOI,CINCINNATI 25-A,1040,685,56,624,90,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOK,CINCINNATI 25-B,1347,654,161,471,167,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOM,CINCINNATI 25-C,627,296,103,189,102,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AON,CINCINNATI 25-D,668,426,142,271,136,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOO,CINCINNATI 25-E,1189,897,533,344,498,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOP,CINCINNATI 25-F,610,412,190,210,181,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOQ,CINCINNATI 25-G,726,456,73,372,99,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOR,CINCINNATI 25-H,432,297,164,124,153,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOS,CINCINNATI 25-I,1178,755,408,332,397,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOT,CINCINNATI 25-J,1314,772,270,482,273,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOU,CINCINNATI 25-K,1169,879,503,356,473,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOV,CINCINNATI 25-L,1201,669,229,428,240,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOW,CINCINNATI 25-M,627,380,158,208,150,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOX,CINCINNATI 25-N,944,632,281,338,262,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOY,CINCINNATI 25-O,496,371,157,206,157,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AOZ,CINCINNATI 25-P,613,386,181,193,164,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-APK,CINCINNATI 26-A,662,500,240,244,268,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-APL,CINCINNATI 26-AA,605,415,174,232,191,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-APM,CINCINNATI 26-B,289,208,63,138,76,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-APN,CINCINNATI 26-BB,1175,843,348,480,409,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-APO,CINCINNATI 26-C,654,461,196,257,207,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-APQ,CINCINNATI 26-D,1321,755,77,669,93,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-APS,CINCINNATI 26-E,634,386,29,351,47,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-APU,CINCINNATI 26-F,654,473,192,271,195,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-APW,CINCINNATI 26-G,657,356,24,324,45,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-APY,CINCINNATI 26-H,1352,621,6,611,32,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQA,CINCINNATI 26-I,574,402,183,203,210,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQC,CINCINNATI 26-J,580,439,66,372,75,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQE,CINCINNATI 26-K,797,542,127,408,141,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQG,CINCINNATI 26-L,693,515,248,259,248,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQI,CINCINNATI 26-M,755,498,73,421,85,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQK,CINCINNATI 26-N,1213,789,181,587,229,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQM,CINCINNATI 26-O,803,471,69,387,87,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQO,CINCINNATI 26-P,636,479,150,321,162,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQP,CINCINNATI 26-Q,714,447,72,367,88,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQQ,CINCINNATI 26-R,880,543,86,450,95,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQR,CINCINNATI 26-S,1070,695,361,318,398,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQS,CINCINNATI 26-T,584,360,179,179,192,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQT,CINCINNATI 26-U,574,359,23,331,25,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQU,CINCINNATI 26-V,625,409,190,212,175,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQV,CINCINNATI 26-W,508,358,171,176,196,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQW,CINCINNATI 26-X,818,485,45,436,71,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQX,CINCINNATI 26-Y,520,263,20,242,26,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AQY,CINCINNATI 26-Z,658,436,190,232,202,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ACZ,CINCINNATI 3-A,733,472,2,467,26,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADA,CINCINNATI 3-B,671,458,83,367,102,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADB,CINCINNATI 3-C,605,413,53,357,63,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADC,CINCINNATI 3-D,616,393,5,385,16,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADD,CINCINNATI 3-E,736,469,5,458,21,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADE,CINCINNATI 3-F,633,432,79,345,86,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADF,CINCINNATI 3-G,624,399,4,390,25,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADG,CINCINNATI 3-H,575,441,113,319,133,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADH,CINCINNATI 3-I,625,407,3,399,18,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADI,CINCINNATI 3-J,617,435,5,427,23,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADJ,CINCINNATI 3-K,581,354,14,336,33,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADP,CINCINNATI 4-A,452,312,122,186,0,0,101,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADQ,CINCINNATI 4-B,545,403,166,234,0,0,127,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADR,CINCINNATI 4-C,488,321,109,212,0,0,90,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADS,CINCINNATI 4-D,574,400,172,218,0,0,133,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADT,CINCINNATI 4-E,670,448,196,250,0,0,134,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADU,CINCINNATI 4-F,554,365,157,204,0,0,130,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADV,CINCINNATI 4-G,579,411,163,240,0,0,116,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADW,CINCINNATI 4-H,537,351,148,200,0,0,112,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADX,CINCINNATI 4-I,547,420,190,223,0,0,143,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADY,CINCINNATI 4-J,501,280,110,166,0,0,83,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-ADZ,CINCINNATI 4-K,657,460,198,253,0,0,149,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEA,CINCINNATI 4-L,572,396,172,205,0,0,120,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEB,CINCINNATI 4-M,690,542,294,243,0,0,245,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEC,CINCINNATI 4-N,619,435,179,236,0,0,128,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AED,CINCINNATI 4-O,575,422,196,214,0,0,155,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEE,CINCINNATI 4-P,436,300,100,197,0,0,73,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-BPU,CINCINNATI 4-Q,480,389,138,244,0,0,106,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEF,CINCINNATI 5-A,258,183,74,101,0,0,52,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEG,CINCINNATI 5-B,546,448,216,228,0,0,175,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEH,CINCINNATI 5-C,1094,755,184,556,0,0,159,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEI,CINCINNATI 5-D,1237,1004,498,494,0,0,426,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEJ,CINCINNATI 5-E,598,425,94,314,0,0,102,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEK,CINCINNATI 5-F,401,340,135,200,0,0,111,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEL,CINCINNATI 5-G,526,414,207,203,0,0,182,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEM,CINCINNATI 5-H,1064,772,364,395,0,0,317,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEN,CINCINNATI 5-I,757,613,303,302,0,0,263,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEO,CINCINNATI 5-J,1184,855,352,478,0,0,290,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEP,CINCINNATI 5-K,585,404,156,246,0,0,124,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AEQ,CINCINNATI 5-L,359,256,94,158,0,0,75,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AER,CINCINNATI 5-M,776,552,279,265,0,0,220,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AES,CINCINNATI 5-N,242,202,114,87,0,0,90,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AET,CINCINNATI 5-O,438,280,146,129,0,0,100,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFA,CINCINNATI 6-A,737,388,93,280,111,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFB,CINCINNATI 6-B,776,492,171,309,0,0,142,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFC,CINCINNATI 6-C,812,380,20,353,25,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFD,CINCINNATI 6-D,848,426,14,407,40,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFE,CINCINNATI 6-E,1265,578,148,411,83,143,86,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-BPV,CINCINNATI 6-F,1161,507,79,414,101,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFF,CINCINNATI 7-A,733,550,20,524,40,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFG,CINCINNATI 7-B,661,511,17,492,42,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFH,CINCINNATI 7-C,1048,767,13,743,52,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFI,CINCINNATI 7-D,695,518,16,493,37,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFJ,CINCINNATI 7-E,644,512,4,505,21,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFK,CINCINNATI 7-F,985,727,9,706,42,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFL,CINCINNATI 7-G,762,562,25,490,41,445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFM,CINCINNATI 7-H,646,435,6,422,18,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFN,CINCINNATI 7-I,672,512,29,466,63,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFO,CINCINNATI 7-J,601,447,22,419,41,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFP,CINCINNATI 7-K,562,401,14,378,26,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFQ,CINCINNATI 7-L,701,473,7,454,25,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFR,CINCINNATI 7-M,604,435,9,421,30,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFS,CINCINNATI 7-N,659,477,45,429,62,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFT,CINCINNATI 7-O,694,441,16,419,40,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AFU,CINCINNATI 7-P,721,504,6,497,22,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AGD,CINCINNATI 8-A,711,401,13,382,38,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AGE,CINCINNATI 8-B,570,362,15,344,25,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,HAMILTON,31-AGF,CINCINNATI 8-C,491,331,147,180,0,0,123,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
